id,predicted_price
5153200358,297652.5
2725079018,780155.8
7165700200,272542.22
9429000170,567348.94
8718500075,367061.97
1760650950,312370.34
1068000559,1292355.2
4113800500,686273.9
4077800507,507828.16
2725069150,746720.8
4008400035,662631.3
7016310270,413404.88
1432701230,238922.52
3278606050,338682.22
2473350710,388185.72
2185000685,158119.44
7792000025,392152.22
6868200029,493332.7
624069003,751931.06
7431500280,841885.25
3296000040,572336.1
1118001215,1501979.0
6453900040,731084.0
333100209,735027.6
34001765,588190.7
8946700100,381864.7
5561401210,580386.9
6671900095,362690.06
3275850020,699563.2
3876300600,398437.53
1450900020,266596.16
8562780280,320404.4
7663700973,331840.22
2126049032,363042.72
1823059159,151405.84
3438503426,288603.94
9297301495,477986.16
7140700850,379342.4
7942601805,688555.25
2555900030,361568.03
2887970040,271040.94
7419700010,643960.25
2239000011,376636.28
9283800050,328625.06
9407001340,276023.25
217500140,529572.75
7212660520,249801.95
3298201170,370112.38
3057000400,276125.94
6865200444,497778.4
6071600340,500576.62
6821600005,732068.44
1235100371,773597.56
7796450340,331794.03
3603000410,183093.52
9297300255,478773.16
9126100850,513549.25
2770601462,488101.6
2599001500,218245.36
1102000095,779017.56
1853080640,948251.25
9551201585,992872.1
3438500796,327856.88
7518504291,520388.84
9269200340,412054.03
715010130,1485840.1
1982201485,580110.75
9526500080,398849.62
9277200180,449998.66
6669150280,293966.84
8917100153,609055.8
3760500516,1121893.8
2725069050,945892.1
3332000091,336801.2
8562770080,581013.8
8151601190,247155.52
8563040160,623616.4
240000269,663770.4
4307350200,312052.66
1311910300,270246.22
3574900030,503388.22
7853230570,439709.84
320069049,395215.47
9839301060,661436.1
7011201333,605301.9
2781320100,291754.28
3421069120,432339.5
7852030320,465323.1
5316101075,2357203.5
5309100750,555883.75
629000730,713453.4
511700170,293697.53
1562100030,543473.5
2489200230,550250.7
524069116,500533.2
5315100737,941859.44
1868900675,859568.9
1608000120,340614.06
705700240,342985.44
7575600610,265575.28
1778500015,640189.56
5423500240,204980.05
6713700025,332106.78
2734100734,307366.8
301402280,216744.47
2113700205,286865.28
4114601570,3050500.8
3332000615,313773.03
3630050180,351690.88
6852700520,533917.6
6870310010,619993.1
6163900981,329036.8
393000142,391412.4
1771100130,339335.94
1442860160,388554.25
9191200435,585354.7
6788200800,905076.2
1115300070,699313.06
3176600105,708465.9
2770604665,575221.5
5469500580,440051.34
5680000545,484159.53
3424089119,569464.7
1328300180,332833.84
1773100922,386034.16
4123830480,337867.97
9808610190,1049847.8
4250200140,267927.16
4217402115,3658043.0
3831250350,370857.53
2397101055,780739.4
6817850110,805144.9
7526800200,629544.6
7853370100,645797.94
2523089025,848852.44
9476200680,263815.8
5714200140,408440.53
3575304895,555775.6
263000018,407233.62
8080400177,506624.16
6450304130,340936.44
514500090,573938.2
9477000300,427723.34
853600310,1392214.8
1951600240,204007.88
1099900120,335787.1
5323100120,527759.75
1223089016,420610.88
522059172,242853.56
1930300190,718517.1
9542840410,297459.84
8665050530,502264.2
5592900205,382567.1
5450300010,582572.94
2459960030,338814.03
3331500455,535605.7
3432500705,412027.3
3702900165,321111.34
5249803550,559193.7
626049058,418051.06
1788900380,178418.06
8075400360,219564.55
9113200250,785651.06
2738640040,682524.1
7821200307,484035.34
3530440140,232307.75
3582700130,435050.7
9276200569,705212.7
7197800020,580936.25
686200490,559948.25
3501600100,372170.94
6383000690,596936.2
7604400150,358873.0
5249801411,759193.5
2607720420,440527.06
9561100010,392507.28
1796370590,253253.0
4077800593,371582.6
854000165,245169.92
5536100010,664793.5
4188000670,825906.44
31000165,1405627.9
662350050,947443.1
4137000280,267660.0
6169901130,986780.7
1953400510,245741.1
7518506716,1061081.0
1552520010,382716.34
7955080270,311970.8
9212900100,516834.75
3438500798,323583.88
7899800890,226295.05
4319200605,454125.75
1329300480,373901.34
8935100100,813598.4
5016001260,389739.97
4337600280,287673.22
1446401220,189837.64
7135521530,658922.1
6888900115,232371.56
2413301070,288973.8
345700040,273414.1
5566100145,441250.7
7634800070,361700.12
9346910500,632252.2
3529300060,318861.1
8128600060,1141878.2
8572900275,192003.23
4139420590,1419339.4
9274200322,592923.25
1472700200,576537.94
8820903380,596479.8
8563010130,878614.7
8965450110,842262.7
9274204230,476641.5
8165501700,352444.97
2193340260,525677.6
1860600290,851541.1
1222000055,183631.6
2492200280,437932.94
2488200455,388076.16
809001520,1018045.3
1796361140,241670.64
6398000011,782385.1
6813600365,528142.4
7504100920,809213.2
8835770330,641980.3
524059322,743311.8
4307330280,403073.06
1245002952,1056500.9
2021069059,251030.9
5700000595,677093.9
3629970930,726822.5
3336002215,272737.25
5100401060,639392.06
3278600750,260366.8
1126069045,1045647.1
7568700175,337264.03
452001475,488292.5
9283800230,486574.4
1737300130,542870.56
6189600040,484687.12
3679400025,485808.88
1096100010,332638.03
9513900050,237135.55
5452800645,744934.06
273800100,226083.66
7228500037,465058.7
808300090,475311.5
2493200215,599382.9
5035300255,719970.6
3380900160,379449.12
3630000130,413405.28
7300400670,291887.03
6798100070,353292.7
8078400010,553746.1
5566100060,491841.2
2768200212,500632.5
4035900060,591411.44
9460000110,343615.03
7199320190,555153.75
2225039081,498910.0
9512200050,570446.9
2634500085,310870.75
3654800200,286229.38
2724079090,1200385.0
2597520720,761569.1
3034200426,399767.0
984000130,299628.78
7852020670,451682.38
7923500060,656090.4
2310030510,292678.1
2205500540,469596.12
2493200015,452220.28
7853361420,576582.5
5652600605,520331.28
5285200020,313116.88
9406530150,350269.3
5706300020,496688.7
3278602490,411137.06
7197000100,519748.03
4447300008,528982.2
7899800045,240688.27
9250900095,368157.53
9268851740,600429.25
8682261440,490370.06
7284900385,841291.3
8079040300,424210.66
2225300585,387842.3
3223039013,462275.56
2013801350,255498.66
4055701110,816626.2
3578401770,434757.84
4046500720,554613.44
6145601745,342728.12
5207200195,675932.56
1972201856,546324.3
7212680080,249308.34
7277100510,609451.5
522079022,527074.1
5605000440,806546.6
6632300230,382201.34
8815400165,647195.0
6708200320,511511.0
2426059076,577418.3
3260200200,547777.8
2770601741,481722.22
4338800500,231469.16
9201000320,755831.4
7655900038,323964.0
3625059140,586703.25
4222310010,219151.17
2114700115,305526.22
3291800710,320900.72
9406590010,393089.78
3025059124,2507517.5
7972601250,361790.16
930000470,955590.94
6690500060,505111.25
16000015,187590.53
5693501102,551352.2
8079040490,454681.3
7225000155,341922.06
8819900170,762532.8
7972601270,317383.3
1224069074,810976.94
5126900321,368773.2
3438501860,297567.66
2822069080,425073.25
1656600310,551117.75
3856900507,1153487.6
1626069139,473970.75
2524049257,1327270.2
3904960150,538979.9
7214820610,434187.3
7977201845,586792.25
2428100080,836457.7
2202500135,412681.28
1523550220,684492.06
2313900610,418301.94
4123840050,375995.7
2125059124,997701.56
1225039067,467286.03
6431500283,478889.12
2473380010,295387.4
5694501195,415095.75
2881700046,355420.0
6837820330,320683.8
2337300370,199064.72
3876540630,217876.64
626059317,364053.0
3374500520,347918.53
7228501903,368690.53
4019300051,476208.06
4232902615,609923.6
3546000090,252643.4
8127700215,781407.56
3438501100,366835.2
1769600066,699021.7
8146100610,570477.4
3052700695,552644.56
7954310210,614724.94
3761700053,1816493.9
1320069179,342649.03
1331900410,765577.9
7303100210,338209.38
2464400285,465568.56
6163901150,361686.3
8955800045,352497.75
2314300200,409527.94
9528104360,391561.75
4177100005,619780.3
8856960260,318211.3
1828001220,608920.5
3066400710,699909.56
624110610,855382.0
4040800260,399219.16
5019500215,518296.25
2481630180,977590.94
7203170190,688639.94
510001280,923665.1
9430110120,718744.0
1565950030,331896.88
9828202255,824072.5
3878900270,427850.62
8091600080,205045.94
1112000035,326805.5
2228900270,310313.0
6648701740,308157.22
1245003740,647632.75
2174503441,493224.5
7708250010,321135.56
6072300110,594949.3
2329800140,256874.67
1494300040,519253.6
3832050130,279670.6
7203100730,905211.7
7199330170,465293.8
7785000220,719639.06
1250201175,422926.5
4054500180,1072889.6
7905200061,451024.66
3751604895,202561.05
5220300140,274817.9
3323059027,335427.0
8651611980,881111.9
8673400190,538689.56
1668500100,816801.44
1023059365,545377.94
3308030060,330752.4
4232400860,902178.06
2144800615,231224.25
1568100920,1344890.6
9406510040,497980.2
2923049421,336386.78
1051000040,1544438.6
2077700042,613400.25
9423800030,267457.9
9818700455,633521.5
7133300675,346999.66
4113800550,698030.44
5553300375,1697514.1
2025701530,276239.47
7942601155,453977.22
7524300020,287205.0
2520069100,285680.7
5412300410,224829.7
7504110760,742227.3
2594200350,413223.2
2722059013,229714.5
8078430480,557705.6
1423069162,507205.72
8856001090,166621.2
7000100631,784101.6
4222200280,227043.86
7971300050,597420.3
2009001600,248402.23
6619910140,715848.4
2877100985,514705.4
1196000007,353667.53
1330850130,738365.5
6664900410,271386.5
1231001110,311781.06
9235900030,268508.8
9407101840,309859.06
9523103001,391748.88
2149800278,367970.1
7234601198,659102.5
9476700035,383911.34
9297301065,561351.75
518500700,791397.0
7843500090,326557.5
6056110780,313746.1
2345700260,335046.25
3509600070,224420.53
1431700280,344241.84
1623049174,268373.66
3024089049,329630.75
7853340450,398354.7
7732410360,813188.0
1446800995,303457.22
2946000285,236233.34
425079100,469864.9
3876313040,429805.06
1762600260,985711.3
1925069121,830393.25
7443000480,836105.1
7820000015,343245.25
4027701253,478380.62
2826049165,373327.3
5426300060,841996.06
1278000210,171542.84
923000270,361601.12
7657600005,259830.27
3024079057,402994.28
3276180020,310033.16
7304300760,300387.53
3908100020,518632.0
8835400805,740097.6
4051150070,212041.83
3904930530,456652.9
6163900971,376515.25
7942600310,411958.53
4365700330,274757.88
423059207,282846.4
3992700265,324150.03
7177300090,491112.34
2540820010,637641.4
5700002510,1062105.6
5201000030,562768.5
7631800015,1411943.8
2922702965,710972.9
1525059198,897573.9
1245003160,773973.1
3810000455,309812.97
7855600080,641682.8
5701500030,1169714.4
7504020400,622493.94
1402600570,313111.8
7575610760,273811.22
8731990370,371144.84
5021900090,784504.75
290000075,415706.22
2841500010,497692.5
3955900830,425550.25
7852110140,555914.5
1311400350,256000.38
7773800015,586588.0
4123400320,488219.84
2725069157,842759.25
666000143,751202.1
5101408678,499489.84
6371000026,357233.97
2024059084,679280.6
7283900036,345933.1
8881900230,717811.7
3959400135,357509.0
7696610270,226425.0
1689400150,801551.7
5103900015,434502.53
1441000350,452542.12
5101408735,326043.44
3126059027,1932263.4
2320069014,528358.0
9541600015,661915.7
8682320420,730925.06
1562200090,597240.9
3395070980,572941.25
7349600230,246316.64
522049122,257649.47
869700060,303792.8
811000055,1176343.6
1221059176,394844.0
1523059103,428533.8
2025760210,740488.06
9218400088,304977.47
8682292020,461778.97
2623089135,423468.12
3758900259,1374585.0
524069049,622900.1
3121500150,801606.75
5581400080,786358.7
8087800020,452699.25
4070700290,743265.06
3296000170,660513.25
9238500040,510405.84
2744600040,355004.7
6813600380,623578.3
6140100150,493224.5
2201500555,456741.3
2600110250,626186.7
4337000275,162821.48
1186000150,554718.7
1972201963,518463.84
1105000745,365895.34
2887700560,583402.44
4039700080,698747.75
522049104,291093.94
4202400078,242693.58
7520000695,190865.66
7714000310,400586.38
4319200060,707910.7
8624700015,650373.44
5104520610,297908.66
2354300845,286715.97
3824100291,477182.75
6151800612,253575.39
5454200080,1012405.56
6413600290,367171.22
2131200065,314839.53
1459920010,282892.8
50300090,396272.22
2326300090,661540.8
7714000070,401455.7
3630180500,1014741.9
1727850340,963072.0
8691430330,1009438.1
2310030390,254078.89
5561400610,528906.5
7010701016,517512.4
7883605915,260654.0
1282300995,347095.66
4040700310,495573.97
3353400435,237489.06
2143701015,518119.34
255450020,378475.88
1020069017,385889.5
4038200120,517571.66
9284801100,277456.06
1965200075,605106.75
847100047,537336.0
4038700720,505302.03
6815100085,807824.5
2508000020,267914.38
255520180,687280.56
6822100750,597592.94
869700050,330563.84
1775801405,572369.44
6600400090,223550.08
7202330270,441499.88
1683400165,824640.1
2625069070,1063281.2
7625702440,420709.16
3388000640,231664.6
1899400365,290539.78
6899990200,827197.6
5569700020,868351.2
986000045,298348.22
3293700221,319131.53
3764800250,352336.75
2291400566,362762.38
4219401236,1442150.0
4239400840,174240.45
7211400990,199367.75
7696500280,202749.28
7215721070,499926.38
3204850140,353524.56
4322200220,634518.56
2566300100,997224.06
1944900090,419585.22
6648500390,283419.12
7385300020,723307.75
1704900135,367472.47
2877100655,697677.7
2726079098,600080.06
7625703800,467773.8
318300040,511987.34
7922800190,508377.16
2023049361,223226.05
8946400210,454693.88
6071600450,524527.8
4343800100,424275.38
1443300140,382580.6
1024039001,830649.06
2767704860,634599.0
7234600851,613200.25
644200065,809311.94
7784400035,706546.94
3826000560,222064.6
9272202260,459856.72
263000253,441382.84
3621059043,585970.2
240000130,498949.5
1352300120,185705.67
7849200861,276774.75
2487700130,501397.0
1796100140,285734.38
7234601221,503655.7
8651710190,445372.3
2916200091,619057.25
1232000915,535498.44
1545801970,268622.53
3211200420,323392.62
7686204675,196972.88
3141600210,188209.11
3959401284,496218.56
2113700825,266397.16
3876000710,407373.47
522069022,529745.0
3214200070,391529.28
1221039156,301456.84
259600790,431482.34
785000040,483987.8
8138870470,486904.44
2596300035,328337.5
540100057,1325898.9
3073500045,487515.44
5363200266,388564.25
8682261650,519224.88
3224510080,834189.7
3211270160,433219.44
9269200520,185462.48
293810190,480152.22
4197400043,310992.94
3026079031,365750.9
5332200405,954799.4
2473411210,308321.25
9268200315,557491.3
8123500050,598519.2
3221069091,501224.4
2485000165,626073.8
4058800215,609028.56
1926059039,825728.5
2533300680,984321.94
3343903640,345260.72
5700003705,1439146.8
2023049372,411772.38
4058800830,644427.8
3333002302,402709.6
2944500340,298741.12
1982200790,525835.06
8929000270,482340.97
8122101440,307788.62
7525530470,771530.9
9332800020,612225.56
3878900525,256698.1
5420300210,251734.3
9232900165,314932.62
6414100026,391278.06
3013300660,702903.6
7954300120,589369.25
1081200360,325664.62
2877102345,511527.1
2202500255,484819.8
7984400050,213887.38
9558020380,449868.66
7812801850,200945.78
8944460020,369832.6
2306400040,566686.56
8649400410,381580.72
7889602020,235279.38
2041000025,451899.53
871001484,603151.3
2767602141,519457.66
3630180470,796925.06
2769602140,431396.34
2473250280,326793.66
5422560660,516243.6
3756600240,360781.3
8651600160,766038.7
7202300540,887444.25
8961950250,440648.1
3303000130,435423.0
798000062,272280.1
1695900150,838435.1
1604730150,511263.25
4136930310,358121.53
8835401250,1401951.6
8665900328,416718.0
9262800255,283086.3
1853080570,833631.4
5556300114,782610.5
9517200290,410639.4
4037200295,489933.0
7417100123,380954.97
2620069077,197036.58
7922720040,630648.5
558100090,548023.4
257000037,291850.56
3319500385,476370.66
9297301520,318696.62
3580900090,364831.56
1321039076,178821.61
7227801581,295243.5
9407001620,290661.2
2130400150,325351.7
2312400200,256895.0
4046700210,395714.06
1193000480,969262.94
1492800296,529679.3
3013300017,419057.38
3630240140,584711.94
1049010390,332617.1
9320900420,165818.77
4315700060,344550.56
2591010290,319311.47
323089085,636775.44
6600400270,214884.1
2919701105,481020.28
7202360670,892763.3
8927600100,755516.44
3211700045,614506.3
4027701326,482862.44
1601600195,278438.16
7853280350,775714.1
3629970130,708412.5
7203120020,847284.25
9542900190,362450.47
8035350120,514801.12
1238501184,1037470.25
251200240,476754.25
8945300200,201335.19
2162000160,1081406.5
5466310060,194449.28
1239400064,864022.6
5205000020,318315.72
1720800305,687335.6
7280300375,574119.94
2095800400,464833.44
7852010950,546809.06
1428001160,524795.0
9528104910,609580.56
8644210470,860367.7
7923300310,490110.6
254000100,597702.94
1931300688,468696.8
7007700030,458519.34
422049178,234320.53
422069067,433000.12
2923049393,390492.25
930000305,469598.34
2461900448,479586.12
2610100020,293231.0
2895550050,249469.36
7701700040,277025.38
2460900020,492950.34
9827700105,592920.94
1005000240,267899.03
7200001254,515656.6
866400040,531358.0
305000170,664002.1
2260800110,921878.6
3442000127,716414.5
5253300437,458006.7
7576700150,1084234.0
5469501410,493922.56
5104531120,630688.8
723049434,333568.5
622069006,1217555.8
2517101200,309737.34
8159620160,232682.02
5561300640,431333.8
3317010130,225539.25
4364200250,398562.2
8732300060,733741.0
5603700025,745124.5
3585900190,1028107.44
3996900575,250026.7
8731801260,238808.61
3810000860,326088.22
5700003585,2310429.8
6332000050,466005.22
9286100250,430495.88
9471201110,984239.3
9290800050,569116.1
7300200400,640179.75
526069024,882013.94
1454600156,889105.5
3904980360,506643.0
2626119062,277619.12
8651730290,437608.97
7611200195,766396.06
1919800260,638089.1
6632900354,282352.12
3972900195,322908.78
5151600170,313378.88
7016000440,458539.88
871000435,736944.44
9578060540,504174.22
2332700060,841866.8
766000240,284171.53
4363700200,299318.34
7100000250,319230.16
2781250560,213626.66
2781250100,338711.62
5419800220,259338.38
7147600245,249370.66
2926069083,897926.6
6189200125,710486.9
9542830160,297403.94
5152200020,267622.25
9412900045,483378.0
6600410480,189817.72
6979970080,544566.6
5636010280,279023.22
1732801300,842282.0
5561401530,460498.34
9578500510,379463.6
7304300906,323906.53
1223089077,626765.6
721049207,274215.22
8691330310,837039.4
1523069204,459583.16
3188100105,634723.7
6608500290,402865.94
2891400410,349193.34
7663700551,298211.97
5413200140,253618.92
425069139,620115.56
6713700155,373969.44
2767603505,486593.88
7789000080,278480.12
9211500620,232439.38
3750604417,199210.75
7922800320,544943.3
1471620240,369213.06
2222059052,356006.88
9551200270,953581.8
2767603160,544653.94
9406710060,369297.22
8929000250,369514.6
5538300120,412952.12
2223069120,436988.4
1652500060,1801795.9
8564500240,418660.3
3629700120,620684.1
3943600070,397773.12
4171200025,286361.8
2425049063,3947238.8
9828701650,391465.06
3581000340,355327.5
8100900015,380009.0
2125059161,1094064.1
304000380,208215.58
8146200070,1397667.8
686530170,545010.4
2917200645,438971.6
9547200530,778623.2
2122059199,381836.28
1150000740,643672.94
5706200060,330284.94
9265410010,233028.89
4083800555,507535.72
6152900332,332061.5
2520900301,231294.61
9828200790,474064.75
1657530180,284181.28
7471900045,247822.05
9828200460,425512.9
1775900140,450680.25
6139800430,453104.38
7214400005,501189.97
5332200026,498589.4
9510970300,817014.9
2540830020,408589.75
3392100140,191096.06
1326069191,356250.75
2125059112,1028748.9
859000022,348913.03
8854100350,652898.4
121059007,212178.56
7977201707,484494.4
3859900060,2847536.5
8815400735,735043.0
705700530,332142.9
6600780130,368318.03
6378500105,436656.38
8143000310,465151.84
2877102330,630130.9
3526039074,649751.0
2115510300,258214.73
3024059014,2028971.0
2141330360,586631.06
546000400,499089.88
2071500011,440173.06
7972000240,225728.39
7016200460,465056.03
6204200180,433351.7
1552100135,1135230.9
88000173,431402.1
2581900235,796450.94
9211500560,224373.89
621069218,424798.88
1321970240,288151.53
798000630,301947.4
421000285,264819.84
2824600180,872045.0
3832051140,325332.16
1237500105,689515.3
8802400906,261144.67
3166900270,412206.53
3682000060,389651.88
5469700020,293811.56
1245001820,606063.2
9547205660,571563.25
7974700122,768016.7
7550801225,559900.2
1099950050,794852.94
1402900460,317774.0
7636800041,1037954.2
2115720270,258946.4
8651441750,197185.83
3904100035,282029.2
8815400020,612598.75
3303860590,484347.97
5427110040,994271.7
1782000160,330416.0
6204420290,501663.88
3995700245,267917.7
7955040130,439782.0
1442880650,533300.4
8833510230,906304.4
7283900551,428691.2
4396000180,255119.31
7504021310,705934.0
322059264,261982.31
3654800040,280072.84
2767704777,506628.97
3278602190,349393.88
3236500220,496796.22
3410600100,303316.3
629410180,735583.0
3352402250,170161.3
4363700304,348176.44
7237550130,1277185.5
9808590210,1224219.2
8074200175,271071.44
3463400330,439226.62
6306400140,752696.56
8564950250,536777.25
5381000070,212209.94
9826700697,470162.53
8132700190,447567.66
7943000020,177508.19
9547204675,594839.25
4112100101,516510.03
727500030,557603.0
114101426,361174.12
9274202005,768974.56
1193000380,939003.8
3039000020,446811.94
7852170130,690729.56
2624079010,571439.5
4137010540,292466.88
7576200012,814126.94
1138020020,331529.28
3969300030,187834.53
898000200,211569.56
5153100030,313990.06
5104532030,496692.47
4406000050,224127.52
9274203390,630871.7
8682290360,452049.53
6928600330,255582.5
4139680070,888891.0
6844702690,457862.56
2154970020,1976496.0
4385701285,1137266.0
2426059071,580503.1
2867300160,509398.75
9512500720,514987.25
1773101020,286969.53
8687800100,290651.75
3627800050,1287795.6
1604600227,308156.62
3300701170,420025.62
9250900111,474510.28
7015200790,601110.5
1311100490,234989.88
2469000010,897625.25
1982201596,574515.4
1862700290,343202.38
2586800270,228181.08
9528102772,449294.12
5490210200,458657.97
6669080020,420729.22
179003055,220037.66
1860600535,849580.56
1592000130,615754.7
3905040170,534623.9
9320500080,250710.78
9276200850,440641.34
224069114,620381.1
2260000340,582251.9
5096300130,391212.0
3432500215,358736.47
2600000050,725706.0
8856003839,230939.53
2492200435,394682.5
7855900110,1078352.0
6806100250,312693.75
2770603523,501840.44
1370800515,1648550.8
2726049150,472497.2
1226059161,544876.8
1068000375,3007345.8
9528104109,454108.88
5126310060,500839.28
1951820070,552460.2
1545805980,390227.2
9464700340,938231.3
4319200675,832080.1
7518500885,555248.0
7852020620,493028.84
869700370,347300.28
8643000190,256882.5
8902000267,525443.56
7972602435,268684.03
2050100210,945538.56
6705120540,476655.12
2767601390,610037.06
4141000490,1211725.8
9345400350,694122.44
3222079162,332359.0
7789000120,257598.86
6646200770,712181.5
6666800180,813212.06
1725800280,489798.94
6117500460,925866.4
5470100220,230900.33
5457300478,473988.8
7550800195,578234.44
7787050180,576455.5
6204430250,526438.2
7640400250,490574.0
624110920,784621.5
3629920140,346075.3
7173700518,666182.75
3210200395,238443.81
2473480560,402229.4
2623089141,493457.84
1423800080,230481.66
2076400050,282143.78
3832060120,302453.22
7702600930,425031.1
5101404555,410820.0
3723800415,447294.56
3356403400,222791.75
9214400125,508238.53
1797500530,531587.1
9551201660,1144761.1
3878900815,359894.72
1760650280,329875.1
5466410030,239613.22
6388930620,636756.6
2331300395,804853.9
9412700160,284377.84
871001611,604412.4
3142600120,622169.25
3995700220,352164.1
2310000280,281513.78
8039900400,402448.5
7504021510,723110.5
1959700445,1538354.2
1556200155,592103.3
3629960590,364176.97
259000240,457599.34
662440020,400314.47
3123049142,495754.53
321100260,791816.0
6840701095,538869.4
3738900165,414178.75
4427100130,401231.78
9238500100,471195.84
6145601810,387102.53
2570300090,375639.4
4017600010,486060.5
1005000220,339965.66
1257202120,490135.38
9527000490,481733.22
8691400080,724046.94
1726069084,447328.28
248000240,207795.83
6113400046,345890.2
2130702350,371179.88
920069052,237843.33
6071300160,544161.7
1623049041,146544.19
9268200285,350902.88
1843100520,369848.47
2887700826,593219.0
9122000385,557874.8
9475700220,380764.28
2804600005,790586.9
2896400300,375312.5
5015000180,729533.6
3630220180,835478.6
8832900780,570935.6
1568100300,423040.66
8718500610,390216.03
4147200140,1086004.6
1973700030,1000871.25
8862000075,181241.58
9320990110,282837.78
1151100035,401603.5
2011000010,229038.12
1651500060,1075473.2
446000190,806021.44
2344300220,924082.75
523049195,239337.11
9191200015,671854.1
7942601410,746470.2
7137800300,214359.5
7853300280,509524.1
6654700240,328877.78
569000050,586399.5
3584000180,232401.03
2026079055,349826.62
8898700880,275433.97
5075400150,642724.6
8731981360,349955.1
4222500020,218074.55
7996720050,576469.2
4077800094,651265.94
6446200365,611265.9
2824089053,500689.3
1311800220,219069.88
3522049063,681688.9
1721801280,184137.53
6131600240,189379.97
7202310040,619994.3
1123059125,554957.9
646910160,236984.75
5630500005,370894.3
3342100785,305949.88
9547205610,617812.25
1773100123,282926.28
3353400092,306055.5
217500015,377695.22
3649100031,400377.84
7896300150,286412.06
623049185,249224.44
1773100430,314307.3
1781500220,796202.6
3395380200,245946.47
2424059170,2505731.8
4389200765,1536630.0
1543000060,490978.88
6154900005,604078.1
2902200240,459802.34
1442880640,541168.4
8562770490,540952.7
2768300655,572509.2
3432501315,316209.56
5035300570,765597.56
3626039028,441721.84
3876540780,241027.77
327000100,910975.94
7551300065,497406.84
1312920060,244787.23
2215901230,259063.98
6306800010,447892.2
2767700022,478650.8
5589900610,503434.28
4320200020,677553.8
5249804655,676594.9
9238500480,534588.7
3885806565,1062840.2
7905200205,440570.34
5727500102,326732.56
3585220070,393278.4
2078500210,560107.4
1839920050,387358.44
534000080,317202.94
856000255,601910.75
4141010110,1500203.9
9558040820,651003.25
7768700315,1012233.75
2796100640,282038.6
1922059010,222275.62
3448000542,279900.34
3883100220,282535.3
7237301210,277457.94
3893100456,934220.6
9578501110,361744.28
6145601995,439763.97
4024100120,310321.6
8899000050,332217.97
3396820010,559031.56
6749700117,331494.8
1954400060,524726.44
3303970100,762932.9
2540850070,455477.28
3797000745,496736.06
7883603700,266713.12
3438501452,387662.97
3530210260,706746.44
3598600049,179991.73
731500170,355945.44
7129304375,174796.34
263000006,407780.03
7212660560,305862.62
1112700010,414412.66
3420069060,655480.6
2473000470,421129.03
8691390980,729578.2
6184700100,434009.28
4476400275,355589.53
2968801240,286929.3
1529300160,429400.7
7640400070,623716.25
7016100380,444097.34
2172000890,456436.94
4035900015,751798.4
9528104660,1045626.2
507100005,357900.62
2783100160,407950.4
3629921140,834786.56
1099750610,234060.11
1330300451,1161654.6
2757000030,838283.2
